


Company:;
SerialNumber:;
ManufacturerID:;
Project:;Super Tech Project
AttendantName:;
AttendantMail:;
UserName:;
UserMail:;
UserLogin:;SuperTechLogin
Description0:;Cool measurements
Configuration application:;V66.66.66
ConfigurationFile:;/path/to/cool/configfile
ConfigurationFileCreation:;2012-07-11 12:43:24


\Data:
Time_100Hz;P_cyl;F_cyl;L_cyl;Fc1_cal;Fc2_cal;
;11447746;11410572;11120448;11410106;11410098;
(s);(bar);(uN);(m);(mN);(mN);

      51.58000000;       6.01653559;       8.47505757;     -31.64481413;      85.67918946;      51.54428796;
      51.59000000;       6.01592591;       8.46971446;     -31.63975098;      85.66974042;      51.57214221;
      51.60000000;       6.01653559;       8.47505757;     -31.64481413;      85.67918946;      51.57214221;
      51.61000000;       6.01714526;       8.47327653;     -31.64481413;      85.66974042;      51.55357271;
      51.62000000;       6.01592591;       8.47149549;     -31.64481413;      85.68863850;      51.56285746;
      51.63000000;       6.01714526;       8.47327653;     -31.64481413;      85.66974042;      51.56285746;
      51.64000000;       6.01653559;       8.47505757;     -31.64481413;      85.66974042;      51.55357271;
      51.65000000;       6.01836460;       8.47505757;     -31.64987728;      85.65084233;      51.56285746;
      51.66000000;       6.01714526;       8.48040067;     -31.64987728;      85.69808754;      51.54428796;
      51.67000000;       6.01653559;       8.48040067;     -31.64481413;      85.69808754;      51.56285746;
      51.68000000;       6.01714526;       8.47683860;     -31.64481413;      85.66029138;      51.55357271;
      51.69000000;       6.01714526;       8.47327653;     -31.64987728;      85.68863850;      51.56285746;
      51.70000000;       6.01653559;       8.47505757;     -31.64987728;      85.66974042;      51.59999646;
      51.71000000;       6.01775493;       8.47327653;     -31.64987728;      85.66029138;      51.58142696;
      51.72000000;       6.01714526;       8.47505757;     -31.64987728;      85.69808754;      51.56285746;
      51.73000000;       6.01836460;       8.47505757;     -31.64987728;      85.67918946;      51.56285746;
      51.74000000;       6.01592591;       8.47683860;     -31.64987728;      85.66974042;      51.55357271;
      51.75000000;       6.01714526;       8.47149549;     -31.64987728;      85.70753659;      51.58142696;
      51.76000000;       6.01714526;       8.46971446;     -31.64987728;      85.66974042;      51.58142696;
      51.77000000;       6.01653559;       8.47505757;     -31.64987728;      85.66029138;      51.57214221;
      51.78000000;       6.01592591;       8.47327653;     -31.64987728;      85.67918946;      51.53500321;
      51.79000000;       6.01592591;       8.47149549;     -31.64987728;      85.68863850;      51.58142696;
      51.80000000;       6.01775493;       8.47683860;     -31.64987728;      85.67918946;      51.57214221;
      51.81000000;       6.01714526;       8.47683860;     -31.64987728;      85.67918946;      51.59999646;
      51.82000000;       6.01775493;       8.47327653;     -31.64987728;      85.67918946;      51.56285746;
      51.83000000;       6.01592591;       8.47505757;     -31.65494043;      85.67918946;      51.58142696;
      51.84000000;       6.01592591;       8.48040067;     -31.65494043;      85.67918946;      51.54428796;
      51.85000000;       6.01470657;       8.47505757;     -31.65494043;      85.69808754;      51.59999646;
      51.86000000;       6.01592591;       8.47505757;     -31.65494043;      85.67918946;      51.59071171;
      51.87000000;       6.01592591;       8.48040067;     -31.65494043;      85.69808754;      51.56285746;
      51.88000000;       6.01714526;       8.47505757;     -31.66000358;      85.64139329;      51.59071171;
      51.89000000;       6.01653559;       8.47149549;     -31.66000358;      85.67918946;      51.58142696;
      51.90000000;       6.01592591;       8.47327653;     -31.66506674;      85.68863850;      51.57214221;
      51.91000000;       6.01531624;       8.47683860;     -31.67012989;      85.67918946;      51.57214221;
      51.92000000;       6.01531624;       8.47683860;     -31.69038249;      85.66029138;      51.57214221;
      51.93000000;       6.01653559;       8.47861964;     -31.69038249;      85.70753659;      51.57214221;
      51.94000000;       6.01531624;       8.47505757;     -31.68531934;      85.69808754;      51.59071171;
      51.95000000;       6.01531624;       8.47327653;     -31.68531934;      85.70753659;      51.58142696;
      51.96000000;       6.01714526;       8.47327653;     -31.68531934;      85.68863850;      51.58142696;
      51.97000000;       6.01592591;       8.47683860;     -31.68531934;      85.69808754;      51.56285746;
      51.98000000;       6.01592591;       8.47505757;     -31.68531934;      85.66029138;      51.58142696;
      51.99000000;       6.01714526;       8.47505757;     -31.68531934;      85.71698563;      51.58142696;
      52.00000000;       6.01531624;       8.47861964;     -31.68531934;      85.66974042;      51.59071171;
      52.01000000;       6.01653559;       8.47505757;     -31.69038249;      85.66974042;      51.60928121;
      52.02000000;       6.01470657;       8.47505757;     -31.69038249;      85.69808754;      51.60928121;
      52.03000000;       6.01653559;       8.47327653;     -31.68531934;      85.70753659;      51.61856596;
      52.04000000;       6.01531624;       8.47505757;     -31.68531934;      85.66974042;      51.59999646;
      52.05000000;       6.01653559;       8.47327653;     -31.69038249;      85.69808754;      51.60928121;
      52.06000000;       6.01592591;       8.47505757;     -31.69038249;      85.68863850;      51.59999646;
      52.07000000;       6.01653559;       8.47505757;     -31.69038249;      85.69808754;      51.59071171;
      52.08000000;       6.01592591;       8.47861964;     -31.69038249;      85.67918946;      51.60928121;
      52.09000000;       6.01531624;       8.47683860;     -31.69038249;      85.69808754;      51.60928121;
      52.10000000;       6.01531624;       8.47327653;     -31.68531934;      85.69808754;      51.59071171;
      52.11000000;       6.01653559;       8.47683860;     -31.68531934;      85.66974042;      51.59999646;
      52.12000000;       6.01531624;       8.47683860;     -31.68531934;      85.69808754;      51.58142696;
      52.13000000;       6.01531624;       8.47149549;     -31.69038249;      85.70753659;      51.60928121;
      52.14000000;       6.01592591;       8.47505757;     -31.68531934;      85.69808754;      51.59999646;
      52.15000000;       6.01592591;       8.47505757;     -31.68531934;      85.72643467;      51.61856596;
      52.16000000;       6.01653559;       8.47505757;     -31.69038249;      85.69808754;      51.60928121;
      52.17000000;       6.01653559;       8.47683860;     -31.68531934;      85.69808754;      51.61856596;
      52.18000000;       6.01531624;       8.47327653;     -31.69038249;      85.70753659;      51.59999646;
      52.19000000;       6.01592591;       8.47683860;     -31.68531934;      85.71698563;      51.59071171;
      52.20000000;       6.01531624;       8.47861964;     -31.69038249;      85.70753659;      51.60928121;
      52.21000000;       6.01531624;       8.47505757;     -31.68531934;      85.71698563;      51.59999646;
      52.22000000;       6.01531624;       8.47683860;     -31.68531934;      85.68863850;      51.60928121;
      52.23000000;       6.01653559;       8.47683860;     -31.68531934;      85.71698563;      51.59999646;
      52.24000000;       6.01592591;       8.47683860;     -31.68531934;      85.67918946;      51.59999646;
      52.25000000;       6.01470657;       8.47683860;     -31.68531934;      85.70753659;      51.61856596;
      52.26000000;       6.01592591;       8.47505757;     -31.68531934;      85.68863850;      51.59999646;
      52.27000000;       6.01653559;       8.47505757;     -31.68531934;      85.68863850;      51.59999646;
      52.28000000;       6.01531624;       8.47683860;     -31.68531934;      85.69808754;      51.60928121;
      52.29000000;       6.01714526;       8.47683860;     -31.68531934;      85.68863850;      51.62785071;
      52.30000000;       6.01653559;       8.47683860;     -31.68531934;      85.67918946;      51.60928121;
      52.31000000;       6.01653559;       8.47505757;     -31.69038249;      85.69808754;      51.59999646;
      52.32000000;       6.01531624;       8.47505757;     -31.68531934;      85.69808754;      51.59999646;
      52.33000000;       6.01653559;       8.47861964;     -31.68531934;      85.68863850;      51.59071171;
      52.34000000;       6.01592591;       8.47505757;     -31.68531934;      85.69808754;      51.59999646;
      52.35000000;       6.01592591;       8.47505757;     -31.68531934;      85.69808754;      51.60928121;
      52.36000000;       6.01348723;       8.47861964;     -31.68531934;      85.70753659;      51.59999646;
      52.37000000;       6.01592591;       8.47861964;     -31.68531934;      85.70753659;      51.61856596;
      52.38000000;       6.01470657;       8.47505757;     -31.68531934;      85.67918946;      51.59999646;
      52.39000000;       6.01470657;       8.47327653;     -31.68531934;      85.69808754;      51.63713546;
      52.40000000;       6.01470657;       8.47505757;     -31.68531934;      85.70753659;      51.60928121;
      52.41000000;       6.01592591;       8.47861964;     -31.69038249;      85.69808754;      51.60928121;
      52.42000000;       6.01409690;       8.47861964;     -31.69038249;      85.68863850;      51.58142696;
      52.43000000;       6.01470657;       8.47149549;     -31.69038249;      85.72643467;      51.60928121;
      52.44000000;       6.01409690;       8.47683860;     -31.69038249;      85.69808754;      51.62785071;
      52.45000000;       6.01653559;       8.46971446;     -31.69038249;      85.69808754;      51.59999646;
      52.46000000;       6.01470657;       8.48040067;     -31.69038249;      85.67918946;      51.59071171;
      52.47000000;       6.01531624;       8.47505757;     -31.69038249;      85.73588371;      51.62785071;
      52.48000000;       6.01531624;       8.48218171;     -31.69038249;      85.66974042;      51.62785071;
      52.49000000;       6.01531624;       8.47149549;     -31.69038249;      85.69808754;      51.62785071;
      52.50000000;       6.01470657;       8.47683860;     -31.69038249;      85.69808754;      51.60928121;
      52.51000000;       6.01470657;       8.47505757;     -31.69038249;      85.68863850;      51.61856596;
      52.52000000;       6.01409690;       8.47327653;     -31.69544564;      85.71698563;      51.62785071;
      52.53000000;       6.01531624;       8.47505757;     -31.69544564;      85.67918946;      51.60928121;
      52.54000000;       6.01531624;       8.47505757;     -31.69544564;      85.67918946;      51.61856596;
      52.55000000;       6.01470657;       8.47505757;     -31.69544564;      85.70753659;      51.61856596;
      52.56000000;       6.01531624;       8.47327653;     -31.69544564;      85.67918946;      51.63713546;
      52.57000000;       6.01592591;       8.47683860;     -31.69544564;      85.68863850;      51.62785071;
      52.58000000;       6.01409690;       8.47505757;     -31.69544564;      85.70753659;      51.59071171;
